Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1
2686075425	Ga0133563_11773	DNA topoisomerase-1	2684622912	Lactobacillus apis Lb_185	2
2686077272	Ga0133562_12717	DNA topoisomerase-1	2684622913	Lactobacillus melliventris Lb_184	2
2686078428	Ga0133561_11173	DNA-3-methyladenine glycosylase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686072908	Ga0133564_11161	DNA-3-methyladenine glycosylase	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076421	Ga0133562_11181	DNA-3-methyladenine glycosylase	2684622913	Lactobacillus melliventris Lb_184	2
2686074783	Ga0133563_11121	DNA-3-methyladenine glycosylase	2684622912	Lactobacillus apis Lb_185	2
2686077393	Ga0133562_12841	DNA-binding protein HU-beta	2684622913	Lactobacillus melliventris Lb_184	2
2686073809	Ga0133564_111076	DNA-binding protein HU-beta	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075529	Ga0133563_11880	DNA-binding protein HU-beta	2684622912	Lactobacillus apis Lb_185	2
2686079246	Ga0133561_111006	DNA-binding protein HU-beta	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073475	Ga0133564_11736	DNA-binding regulatory protein, YebC/PmpR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078956	Ga0133561_11709	DNA-binding regulatory protein, YebC/PmpR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075251	Ga0133563_11596	DNA-binding regulatory protein, YebC/PmpR family	2684622912	Lactobacillus apis Lb_185	2
2686077053	Ga0133562_12495	DNA-binding regulatory protein, YebC/PmpR family	2684622913	Lactobacillus melliventris Lb_184	2
2686075272	Ga0133563_11617	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2684622912	Lactobacillus apis Lb_185	2
2686077127	Ga0133562_12569	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2684622913	Lactobacillus melliventris Lb_184	2
2686076549	Ga0133562_11310	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2684622913	Lactobacillus melliventris Lb_184	2
2686078973	Ga0133561_11726	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074856	Ga0133563_11195	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2684622912	Lactobacillus apis Lb_185	2
2686075682	Ga0133563_111036	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2684622912	Lactobacillus apis Lb_185	2
2686078551	Ga0133561_11297	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073006	Ga0133564_11260	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079398	Ga0133561_111161	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073970	Ga0133564_111240	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2684622911	Lactobacillus kullabergensis Lb_186	2
2686073503	Ga0133564_11764	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077547	Ga0133562_12998	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	2684622913	Lactobacillus melliventris Lb_184	2
2686079218	Ga0133561_11976	DNA-binding transcriptional regulator LsrR, DeoR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078576	Ga0133561_11323	DNA-binding transcriptional regulator LsrR, DeoR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076468	Ga0133562_11229	DNA-binding transcriptional regulator, AcrR family	2684622913	Lactobacillus melliventris Lb_184	2
2686079569	Ga0133561_111336	DNA-binding transcriptional regulator, ArsR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074134	Ga0133564_111409	DNA-binding transcriptional regulator, ArsR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077721	Ga0133562_121177	DNA-binding transcriptional regulator, ArsR family	2684622913	Lactobacillus melliventris Lb_184	2
2686077871	Ga0133562_121327	DNA-binding transcriptional regulator, GntR family	2684622913	Lactobacillus melliventris Lb_184	2
2686074936	Ga0133563_11277	DNA-binding transcriptional regulator, GntR family	2684622912	Lactobacillus apis Lb_185	2
2686075722	Ga0133563_111077	DNA-binding transcriptional regulator, GntR family	2684622912	Lactobacillus apis Lb_185	2
2686073136	Ga0133564_11393	DNA-binding transcriptional regulator, GntR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077870	Ga0133562_121326	DNA-binding transcriptional regulator, GntR family	2684622913	Lactobacillus melliventris Lb_184	2
2686079944	Ga0133561_111712	DNA-binding transcriptional regulator, GntR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076285	Ga0133562_1143	DNA-binding transcriptional regulator, GntR family	2684622913	Lactobacillus melliventris Lb_184	2
2686074228	Ga0133564_111503	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075942	Ga0133563_111301	DNA-binding transcriptional regulator, LysR family	2684622912	Lactobacillus apis Lb_185	2
2686079932	Ga0133561_111700	DNA-binding transcriptional regulator, LysR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686072802	Ga0133564_1153	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075267	Ga0133563_11612	DNA-binding transcriptional regulator, LysR family	2684622912	Lactobacillus apis Lb_185	2
2686073498	Ga0133564_11759	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686073682	Ga0133564_11946	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079873	Ga0133561_111640	DNA-binding transcriptional regulator, LysR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686072800	Ga0133564_1151	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075442	Ga0133563_11790	DNA-binding transcriptional regulator, LysR family	2684622912	Lactobacillus apis Lb_185	2
2686076158	Ga0133563_111518	DNA-binding transcriptional regulator, LysR family	2684622912	Lactobacillus apis Lb_185	2
2686077991	Ga0133562_121448	DNA-binding transcriptional regulator, LysR family	2684622913	Lactobacillus melliventris Lb_184	2
2686077122	Ga0133562_12564	DNA-binding transcriptional regulator, LysR family	2684622913	Lactobacillus melliventris Lb_184	2
2686077281	Ga0133562_12726	DNA-binding transcriptional regulator, LysR family	2684622913	Lactobacillus melliventris Lb_184	2
2686072839	Ga0133564_1191	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078968	Ga0133561_11721	DNA-binding transcriptional regulator, LysR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079787	Ga0133561_111554	DNA-binding transcriptional regulator, LysR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076357	Ga0133562_11116	DNA-binding transcriptional regulator, LysR family	2684622913	Lactobacillus melliventris Lb_184	2
2686076163	Ga0133563_111523	DNA-binding transcriptional regulator, LysR family	2684622912	Lactobacillus apis Lb_185	2
2686076145	Ga0133563_111505	DNA-binding transcriptional regulator, LysR family	2684622912	Lactobacillus apis Lb_185	2
2686074537	Ga0133564_111816	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078370	Ga0133561_11114	DNA-binding transcriptional regulator, LysR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686072835	Ga0133564_1187	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076313	Ga0133562_1171	DNA-binding transcriptional regulator, LysR family	2684622913	Lactobacillus melliventris Lb_184	2
2686075732	Ga0133563_111087	DNA-binding transcriptional regulator, LysR family	2684622912	Lactobacillus apis Lb_185	2
2686079238	Ga0133561_11998	DNA-binding transcriptional regulator, LysR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074401	Ga0133564_111679	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075525	Ga0133563_11876	DNA-binding transcriptional regulator, LysR family	2684622912	Lactobacillus apis Lb_185	2
2686076850	Ga0133562_12292	DNA-binding transcriptional regulator, LysR family	2684622913	Lactobacillus melliventris Lb_184	2
2686075580	Ga0133563_11932	DNA-binding transcriptional regulator, LysR family	2684622912	Lactobacillus apis Lb_185	2
2686078142	Ga0133562_1345	DNA-binding transcriptional regulator, LysR family	2684622913	Lactobacillus melliventris Lb_184	2
2686073801	Ga0133564_111068	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078365	Ga0133561_11109	DNA-binding transcriptional regulator, LysR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079135	Ga0133561_11891	DNA-binding transcriptional regulator, LysR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074403	Ga0133564_111681	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076075	Ga0133563_111435	DNA-binding transcriptional regulator, LysR family	2684622912	Lactobacillus apis Lb_185	2
2686074571	Ga0133564_111851	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074576	Ga0133564_111856	DNA-binding transcriptional regulator, LysR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076354	Ga0133562_11113	DNA-binding transcriptional regulator, LysR family	2684622913	Lactobacillus melliventris Lb_184	2
2686074893	Ga0133563_11232	DNA-binding transcriptional regulator, LysR family	2684622912	Lactobacillus apis Lb_185	2
2686074737	Ga0133563_1174	DNA-binding transcriptional regulator, LysR family	2684622912	Lactobacillus apis Lb_185	2
2686075094	Ga0133563_11438	DNA-binding transcriptional regulator, MarR family	2684622912	Lactobacillus apis Lb_185	2
2686079780	Ga0133561_111547	DNA-binding transcriptional regulator, MarR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073459	Ga0133564_11720	DNA-binding transcriptional regulator, MarR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077038	Ga0133562_12480	DNA-binding transcriptional regulator, MarR family	2684622913	Lactobacillus melliventris Lb_184	2
2686077980	Ga0133562_121437	DNA-binding transcriptional regulator, MarR family	2684622913	Lactobacillus melliventris Lb_184	2
2686075449	Ga0133563_11797	DNA-binding transcriptional regulator, MarR family	2684622912	Lactobacillus apis Lb_185	2
2686077287	Ga0133562_12732	DNA-binding transcriptional regulator, MarR family	2684622913	Lactobacillus melliventris Lb_184	2
2686078941	Ga0133561_11694	DNA-binding transcriptional regulator, MarR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078786	Ga0133561_11538	DNA-binding transcriptional regulator, MarR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076068	Ga0133563_111428	DNA-binding transcriptional regulator, MarR family	2684622912	Lactobacillus apis Lb_185	2
2686076893	Ga0133562_12335	DNA-binding transcriptional regulator, MarR family	2684622913	Lactobacillus melliventris Lb_184	2
2686075243	Ga0133563_11588	DNA-binding transcriptional regulator, MarR family	2684622912	Lactobacillus apis Lb_185	2
2686079144	Ga0133561_11900	DNA-binding transcriptional regulator, MarR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073688	Ga0133564_11952	DNA-binding transcriptional regulator, MarR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686073298	Ga0133564_11558	DNA-binding transcriptional regulator, MarR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074394	Ga0133564_111672	DNA-binding transcriptional regulator, MarR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078657	Ga0133561_11406	DNA-binding transcriptional regulator, MerR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077445	Ga0133562_12894	DNA-binding transcriptional regulator, MerR family	2684622913	Lactobacillus melliventris Lb_184	2
2686079310	Ga0133561_111071	DNA-binding transcriptional regulator, MerR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074928	Ga0133563_11269	DNA-binding transcriptional regulator, MerR family	2684622912	Lactobacillus apis Lb_185	2
2686076187	Ga0133563_111547	DNA-binding transcriptional regulator, MerR family	2684622912	Lactobacillus apis Lb_185	2
2686076668	Ga0133562_12108	DNA-binding transcriptional regulator, MerR family	2684622913	Lactobacillus melliventris Lb_184	2
2686073821	Ga0133564_111089	DNA-binding transcriptional regulator, MerR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077404	Ga0133562_12853	DNA-binding transcriptional regulator, MerR family	2684622913	Lactobacillus melliventris Lb_184	2
2686079259	Ga0133561_111020	DNA-binding transcriptional regulator, MerR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076080	Ga0133563_111440	DNA-binding transcriptional regulator, MerR family	2684622912	Lactobacillus apis Lb_185	2
2686077459	Ga0133562_12908	DNA-binding transcriptional regulator, MerR family	2684622913	Lactobacillus melliventris Lb_184	2
2686072814	Ga0133564_1165	DNA-binding transcriptional regulator, MerR family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077019	Ga0133562_12461	DNA-binding transcriptional regulator, MerR family	2684622913	Lactobacillus melliventris Lb_184	2
2686074715	Ga0133563_1151	DNA-binding transcriptional regulator, MerR family	2684622912	Lactobacillus apis Lb_185	2
2686075542	Ga0133563_11894	DNA-binding transcriptional regulator, MerR family	2684622912	Lactobacillus apis Lb_185	2
2686078339	Ga0133561_1182	DNA-binding transcriptional regulator, MerR family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077077	Ga0133562_12519	DNA-binding transcriptional regulator, XRE-family HTH domain	2684622913	Lactobacillus melliventris Lb_184	2
2686076777	Ga0133562_12218	DNA-binding transcriptional regulator, XRE-family HTH domain	2684622913	Lactobacillus melliventris Lb_184	2
2686079862	Ga0133561_111629	DNA-damage-inducible protein J	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078076	Ga0133562_121533	DNA-damage-inducible protein J	2684622913	Lactobacillus melliventris Lb_184	2
2686074542	Ga0133564_111821	DNA-damage-inducible protein J	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078815	Ga0133561_11567	DNA-damage-inducible protein J	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079937	Ga0133561_111705	DNA-damage-inducible protein J	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078071	Ga0133562_121528	DNA-damage-inducible protein J	2684622913	Lactobacillus melliventris Lb_184	2
2686078147	Ga0133562_1350	DNA-damage-inducible protein J	2684622913	Lactobacillus melliventris Lb_184	2
2686073619	Ga0133564_11882	DNA-dependent RNA polymerase auxiliary subunit epsilon	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079073	Ga0133561_11828	DNA-dependent RNA polymerase auxiliary subunit epsilon	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077219	Ga0133562_12663	DNA-dependent RNA polymerase auxiliary subunit epsilon	2684622913	Lactobacillus melliventris Lb_184	2
2686075369	Ga0133563_11716	DNA-dependent RNA polymerase auxiliary subunit epsilon	2684622912	Lactobacillus apis Lb_185	2
2686077857	Ga0133562_121313	DNA-directed RNA polymerase subunit delta	2684622913	Lactobacillus melliventris Lb_184	2
2686079683	Ga0133561_111450	DNA-directed RNA polymerase subunit delta	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074274	Ga0133564_111550	DNA-directed RNA polymerase subunit delta	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075971	Ga0133563_111330	DNA-directed RNA polymerase subunit delta	2684622912	Lactobacillus apis Lb_185	2
2686078610	Ga0133561_11357	DNA-entry nuclease	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073078	Ga0133564_11333	DNA-entry nuclease	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076609	Ga0133562_1248	DNA-entry nuclease	2684622913	Lactobacillus melliventris Lb_184	2
2686074886	Ga0133563_11225	DNA-entry nuclease	2684622912	Lactobacillus apis Lb_185	2
2686074925	Ga0133563_11266	DNA-entry nuclease	2684622912	Lactobacillus apis Lb_185	2
2686077133	Ga0133562_12575	drug resistance transporter, EmrB/QacA subfamily	2684622913	Lactobacillus melliventris Lb_184	2
2686076027	Ga0133563_111387	drug resistance transporter, EmrB/QacA subfamily	2684622912	Lactobacillus apis Lb_185	2
2686075438	Ga0133563_11786	drug resistance transporter, EmrB/QacA subfamily	2684622912	Lactobacillus apis Lb_185	2
2686074452	Ga0133564_111730	drug resistance transporter, EmrB/QacA subfamily	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078940	Ga0133561_11693	drug resistance transporter, EmrB/QacA subfamily	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079842	Ga0133561_111609	drug resistance transporter, EmrB/QacA subfamily	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077620	Ga0133562_121074	drug resistance transporter, EmrB/QacA subfamily	2684622913	Lactobacillus melliventris Lb_184	2
2686079779	Ga0133561_111546	drug resistance transporter, EmrB/QacA subfamily	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075279	Ga0133563_11624	drug resistance transporter, EmrB/QacA subfamily	2684622912	Lactobacillus apis Lb_185	2
2686078979	Ga0133561_11732	drug resistance transporter, EmrB/QacA subfamily	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079453	Ga0133561_111219	drug resistance transporter, EmrB/QacA subfamily	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075242	Ga0133563_11587	drug resistance transporter, EmrB/QacA subfamily	2684622912	Lactobacillus apis Lb_185	2
2686077979	Ga0133562_121436	drug resistance transporter, EmrB/QacA subfamily	2684622913	Lactobacillus melliventris Lb_184	2
2686074354	Ga0133564_111632	drug resistance transporter, EmrB/QacA subfamily	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076067	Ga0133563_111427	drug resistance transporter, EmrB/QacA subfamily	2684622912	Lactobacillus apis Lb_185	2
2686074038	Ga0133564_111311	drug resistance transporter, EmrB/QacA subfamily	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077037	Ga0133562_12479	drug resistance transporter, EmrB/QacA subfamily	2684622913	Lactobacillus melliventris Lb_184	2
2686073509	Ga0133564_11770	drug resistance transporter, EmrB/QacA subfamily	2684622911	Lactobacillus kullabergensis Lb_186	2
2686073049	Ga0133564_11304	drug resistance transporter, EmrB/QacA subfamily	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074393	Ga0133564_111671	drug resistance transporter, EmrB/QacA subfamily	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079743	Ga0133561_111510	drug resistance transporter, EmrB/QacA subfamily	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077946	Ga0133562_121403	drug resistance transporter, EmrB/QacA subfamily	2684622913	Lactobacillus melliventris Lb_184	2
2686075749	Ga0133563_111106	drug resistance transporter, EmrB/QacA subfamily	2684622912	Lactobacillus apis Lb_185	2
2686078502	Ga0133561_11248	Dual-action HEIGH metallo-peptidase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078334	Ga0133561_1177	EamA-like transporter family protein	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686072809	Ga0133564_1160	EamA-like transporter family protein	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074709	Ga0133563_1145	EamA-like transporter family protein	2684622912	Lactobacillus apis Lb_185	2
2686076328	Ga0133562_1186	EamA-like transporter family protein	2684622913	Lactobacillus melliventris Lb_184	2
2686079522	Ga0133561_111289	ECF transporter S component, folate family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075787	Ga0133563_111146	ECF transporter S component, folate family	2684622912	Lactobacillus apis Lb_185	2
2686074076	Ga0133564_111351	ECF transporter S component, folate family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077671	Ga0133562_121127	ECF transporter S component, folate family	2684622913	Lactobacillus melliventris Lb_184	2
2686079266	Ga0133561_111027	EDD domain protein, DegV family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077267	Ga0133562_12712	EDD domain protein, DegV family	2684622913	Lactobacillus melliventris Lb_184	2
2686077410	Ga0133562_12859	EDD domain protein, DegV family	2684622913	Lactobacillus melliventris Lb_184	2
2686075448	Ga0133563_11796	EDD domain protein, DegV family	2684622912	Lactobacillus apis Lb_185	2
2686073839	Ga0133564_111107	EDD domain protein, DegV family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686075420	Ga0133563_11768	EDD domain protein, DegV family	2684622912	Lactobacillus apis Lb_185	2
2686077286	Ga0133562_12731	EDD domain protein, DegV family	2684622913	Lactobacillus melliventris Lb_184	2
2686073687	Ga0133564_11951	EDD domain protein, DegV family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079121	Ga0133561_11877	EDD domain protein, DegV family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079143	Ga0133561_11899	EDD domain protein, DegV family	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075553	Ga0133563_11905	EDD domain protein, DegV family	2684622912	Lactobacillus apis Lb_185	2
2686073668	Ga0133564_11932	EDD domain protein, DegV family	2684622911	Lactobacillus kullabergensis Lb_186	2
2686072976	Ga0133564_11230	elongation factor P	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074828	Ga0133563_11167	elongation factor P	2684622912	Lactobacillus apis Lb_185	2
2686076510	Ga0133562_11271	elongation factor P	2684622913	Lactobacillus melliventris Lb_184	2
2686078507	Ga0133561_11253	elongation factor P	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079299	Ga0133561_111060	elongation factor Ts	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077448	Ga0133562_12897	elongation factor Ts	2684622913	Lactobacillus melliventris Lb_184	2
2686075583	Ga0133563_11935	elongation factor Ts	2684622912	Lactobacillus apis Lb_185	2
2686073872	Ga0133564_111140	elongation factor Ts	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079588	Ga0133561_111355	energy-coupling factor transport system ATP-binding protein	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686079589	Ga0133561_111356	energy-coupling factor transport system ATP-binding protein	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074767	Ga0133563_11104	energy-coupling factor transport system ATP-binding protein	2684622912	Lactobacillus apis Lb_185	2
2686075873	Ga0133563_111232	energy-coupling factor transport system ATP-binding protein	2684622912	Lactobacillus apis Lb_185	2
2686075872	Ga0133563_111231	energy-coupling factor transport system ATP-binding protein	2684622912	Lactobacillus apis Lb_185	2
2686074155	Ga0133564_111430	energy-coupling factor transport system ATP-binding protein	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077923	Ga0133562_121379	energy-coupling factor transport system ATP-binding protein	2684622913	Lactobacillus melliventris Lb_184	2
2686077922	Ga0133562_121378	energy-coupling factor transport system ATP-binding protein	2684622913	Lactobacillus melliventris Lb_184	2
2686078406	Ga0133561_11150	energy-coupling factor transport system ATP-binding protein	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074156	Ga0133564_111431	energy-coupling factor transport system ATP-binding protein	2684622911	Lactobacillus kullabergensis Lb_186	2
2686077757	Ga0133562_121213	energy-coupling factor transport system ATP-binding protein	2684622913	Lactobacillus melliventris Lb_184	2
2686077758	Ga0133562_121214	energy-coupling factor transport system ATP-binding protein	2684622913	Lactobacillus melliventris Lb_184	2
2686075871	Ga0133563_111230	energy-coupling factor transport system permease protein	2684622912	Lactobacillus apis Lb_185	2
2686072885	Ga0133564_11137	energy-coupling factor transport system permease protein	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074154	Ga0133564_111429	energy-coupling factor transport system permease protein	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074766	Ga0133563_11103	energy-coupling factor transport system permease protein	2684622912	Lactobacillus apis Lb_185	2
2686079587	Ga0133561_111354	energy-coupling factor transport system permease protein	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076396	Ga0133562_11155	energy-coupling factor transport system permease protein	2684622913	Lactobacillus melliventris Lb_184	2
2686077756	Ga0133562_121212	energy-coupling factor transport system permease protein	2684622913	Lactobacillus melliventris Lb_184	2
2686078405	Ga0133561_11149	energy-coupling factor transport system permease protein	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073243	Ga0133564_11503	energy-coupling factor transport system substrate-specific component	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078758	Ga0133561_11510	energy-coupling factor transport system substrate-specific component	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686077925	Ga0133562_121381	energy-coupling factor transport system substrate-specific component	2684622913	Lactobacillus melliventris Lb_184	2
2686076848	Ga0133562_12290	energy-coupling factor transport system substrate-specific component	2684622913	Lactobacillus melliventris Lb_184	2
2686075041	Ga0133563_11385	energy-coupling factor transport system substrate-specific component	2684622912	Lactobacillus apis Lb_185	2
2686074285	Ga0133564_111561	enoyl-[acyl-carrier protein] reductase II	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076310	Ga0133562_1168	enoyl-[acyl-carrier protein] reductase II	2684622913	Lactobacillus melliventris Lb_184	2
2686078362	Ga0133561_11106	enoyl-[acyl-carrier protein] reductase II	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078361	Ga0133561_11105	enoyl-CoA hydratase	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078768	Ga0133561_11520	Enterocin A Immunity	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686075065	Ga0133563_11409	Enterocin A Immunity	2684622912	Lactobacillus apis Lb_185	2
2686076875	Ga0133562_12317	Enterocin A Immunity	2684622913	Lactobacillus melliventris Lb_184	2
2686073272	Ga0133564_11532	Enterocin A Immunity	2684622911	Lactobacillus kullabergensis Lb_186	2
2686076770	Ga0133562_12211	ERF superfamily protein	2684622913	Lactobacillus melliventris Lb_184	2
2686076998	Ga0133562_12440	excinuclease ABC subunit A	2684622913	Lactobacillus melliventris Lb_184	2
2686073405	Ga0133564_11666	excinuclease ABC subunit A	2684622911	Lactobacillus kullabergensis Lb_186	2
2686074606	Ga0133564_111886	excinuclease ABC subunit A	2684622911	Lactobacillus kullabergensis Lb_186	2
2686079982	Ga0133561_111750	excinuclease ABC subunit A	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078896	Ga0133561_11649	excinuclease ABC subunit A	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686078204	Ga0133562_13108	excinuclease ABC subunit A	2684622913	Lactobacillus melliventris Lb_184	2
2686075198	Ga0133563_11543	excinuclease ABC subunit A	2684622912	Lactobacillus apis Lb_185	2
2686076203	Ga0133563_111563	excinuclease ABC subunit A	2684622912	Lactobacillus apis Lb_185	2
2686075362	Ga0133563_11709	exodeoxyribonuclease V alpha subunit	2684622912	Lactobacillus apis Lb_185	2
2686079068	Ga0133561_11823	exodeoxyribonuclease V alpha subunit	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686076346	Ga0133562_11104	exodeoxyribonuclease-3	2684622913	Lactobacillus melliventris Lb_184	2
2686072828	Ga0133564_1179	exodeoxyribonuclease-3	2684622911	Lactobacillus kullabergensis Lb_186	2
2686078351	Ga0133561_1194	exodeoxyribonuclease-3	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686074730	Ga0133563_1166	exodeoxyribonuclease-3	2684622912	Lactobacillus apis Lb_185	2
2686075307	Ga0133563_11652	F-type H+-transporting ATPase subunit a	2684622912	Lactobacillus apis Lb_185	2
2686077158	Ga0133562_12600	F-type H+-transporting ATPase subunit a	2684622913	Lactobacillus melliventris Lb_184	2
2686079007	Ga0133561_11760	F-type H+-transporting ATPase subunit a	2684622914	Lactobacillus helsinborgensis Lb_183	2
2686073552	Ga0133564_11813	F-type H+-transporting ATPase subunit a	2684622911	Lactobacillus kullabergensis Lb_186	2
